"","Transaction","Item"
"12233",6045,"Cookies"
"12234",6045,"Brownie"
"12235",6045,"Pastry"
"12236",6045,"Baguette"
"12237",6046,"Coffee"
"12238",6046,"Cake"
"12239",6047,"Coffee"
"12240",6048,"Coffee"
"12241",6048,"Coffee"
"12242",6048,"Coffee"
"12243",6048,"Tea"
"12244",6048,"Medialuna"
"12245",6048,"Medialuna"
"12246",6048,"Cookies"
"12247",6048,"Cookies"
"12248",6049,"Bread"
"12249",6049,"Fudge"
"12250",6049,"Alfajores"
"12251",6050,"Coffee"
"12252",6050,"Tea"
"12253",6050,"Sandwich"
"12254",6051,"Spanish Brunch"
"12255",6051,"Bread"
"12256",6052,"Cake"
"12257",6052,"Alfajores"
"12258",6053,"Bread"
"12259",6054,"Coffee"
"12260",6054,"Coffee"
"12261",6054,"Bread"
"12262",6054,"Pastry"
"12263",6055,"Salad"
"12264",6055,"Coffee"
"12265",6055,"Coffee"
"12266",6056,"Coffee"
"12267",6056,"Coffee"
"12268",6056,"Coffee"
"12269",6056,"Bread"
"12270",6056,"Cookies"
"12271",6056,"Alfajores"
"12272",6056,"Sandwich"
"12273",6056,"Sandwich"
"12274",6057,"Coffee"
"12275",6057,"Coffee"
"12276",6057,"Pastry"
"12277",6057,"Bread"
"12278",6058,"Coffee"
"12279",6058,"Pastry"
"12280",6059,"Sandwich"
"12281",6059,"Coffee"
"12282",6059,"Coke"
"12283",6061,"Bread"
"12284",6061,"Scone"
"12285",6061,"Alfajores"
"12286",6062,"Brownie"
"12287",6062,"Bread"
"12288",6062,"Scandinavian"
"12289",6063,"Coffee"
"12290",6063,"Cake"
"12291",6063,"Bread"
"12292",6064,"Cake"
"12293",6064,"Pastry"
"12294",6064,"Bread"
"12295",6065,"Cookies"
"12296",6065,"Cake"
"12297",6066,"Hot chocolate"
"12298",6066,"Tea"
"12299",6066,"Alfajores"
"12300",6067,"Bread"
"12301",6067,"Coffee"
"12302",6067,"Coffee"
"12303",6067,"Cookies"
"12304",6067,"Cake"
"12305",6068,"Scandinavian"
"12306",6070,"Coffee"
"12307",6070,"Coffee"
"12308",6070,"Cake"
"12309",6070,"Alfajores"
"12310",6071,"Coffee"
"12311",6071,"Chicken Stew"
"12312",6071,"Sandwich"
"12313",6071,"Fudge"
"12314",6072,"Coffee"
"12315",6072,"Sandwich"
"12316",6072,"Fudge"
"12317",6073,"Baguette"
"12318",6073,"Coffee"
"12319",6073,"Tea"
"12320",6073,"Cake"
"12321",6074,"Coffee"
"12322",6074,"Tea"
"12323",6075,"Tea"
"12324",6075,"Bread"
"12325",6076,"Bread"
"12326",6077,"Coffee"
"12327",6078,"Tea"
"12328",6078,"Coffee"
"12329",6078,"Sandwich"
"12330",6078,"Sandwich"
"12331",6078,"Bread"
"12332",6079,"Bread"
"12333",6080,"Spanish Brunch"
"12334",6080,"Chicken Stew"
"12335",6080,"Coffee"
"12336",6081,"Coffee"
"12337",6081,"Coffee"
"12338",6081,"Coffee"
"12339",6081,"Cookies"
"12340",6081,"Cake"
"12341",6082,"Hot chocolate"
"12342",6082,"Hot chocolate"
"12343",6082,"Bread"
"12344",6082,"Coffee"
"12345",6084,"Coffee"
"12346",6084,"Coffee"
"12347",6084,"Coffee"
"12348",6085,"Bread"
"12349",6085,"Bread"
"12350",6086,"Tea"
"12351",6086,"Medialuna"
"12352",6087,"Coffee"
"12353",6088,"Bread"
"12354",6088,"Bread"
"12355",6089,"Bread"
"12356",6089,"Coffee"
"12357",6090,"Coffee"
"12358",6091,"Tea"
"12359",6092,"Bread"
"12360",6093,"Coffee"
"12361",6093,"Pastry"
"12362",6094,"Coffee"
"12363",6095,"Baguette"
"12364",6095,"Bread"
"12365",6095,"Pastry"
"12366",6096,"Pastry"
"12367",6096,"Pastry"
"12368",6097,"Cookies"
"12369",6097,"Coffee"
"12370",6098,"Coffee"
"12371",6098,"Sandwich"
"12372",6099,"Jam"
"12373",6099,"Bread"
"12374",6099,"Pastry"
"12375",6100,"Coffee"
"12376",6101,"Coffee"
"12377",6102,"Coffee"
"12378",6102,"Medialuna"
"12379",6103,"Cookies"
"12380",6103,"Bread"
"12381",6103,"Farm House"
"12382",6104,"Bread"
"12383",6104,"Cake"
"12384",6105,"Coffee"
"12385",6107,"Bread"
"12386",6108,"Coffee"
"12387",6108,"Pastry"
"12388",6109,"Coffee"
"12389",6110,"Coffee"
"12390",6110,"Coffee"
"12391",6110,"Toast"
"12392",6111,"Bread"
"12393",6112,"Coffee"
"12394",6113,"Hot chocolate"
"12395",6113,"Coffee"
"12396",6113,"Toast"
"12397",6114,"Bread"
"12398",6115,"Coffee"
"12399",6115,"Tea"
"12400",6115,"Cake"
"12401",6115,"Scone"
"12402",6116,"Pastry"
"12403",6117,"Bread"
"12404",6117,"Bread"
"12405",6117,"Sandwich"
"12406",6118,"Baguette"
"12407",6119,"Bread"
"12408",6120,"Bread"
"12409",6121,"Sandwich"
"12410",6122,"Coffee"
"12411",6123,"Soup"
"12412",6123,"Coffee"
"12413",6124,"Coffee"
"12414",6125,"Truffles"
"12415",6125,"Scone"
"12416",6126,"Coffee"
"12417",6126,"Mineral water"
"12418",6126,"Sandwich"
"12419",6126,"Spanish Brunch"
"12420",6126,"Alfajores"
"12421",6126,"Truffles"
"12422",6126,"Tea"
"12423",6127,"Bread"
"12424",6127,"Coffee"
"12425",6129,"Bread"
"12426",6129,"Fudge"
"12427",6129,"Fudge"
"12428",6130,"Fudge"
"12429",6131,"Truffles"
"12430",6132,"Cake"
"12431",6133,"Coffee"
"12432",6133,"Cake"
"12433",6133,"Juice"
"12434",6134,"Truffles"
"12435",6134,"Coffee"
"12436",6134,"Sandwich"
"12437",6134,"Spanish Brunch"
"12438",6134,"Brownie"
"12439",6135,"Medialuna"
"12440",6135,"Tea"
"12441",6135,"Brownie"
"12442",6135,"Tea"
"12443",6135,"Soup"
"12444",6135,"Soup"
"12445",6136,"Coffee"
"12446",6136,"Cake"
"12447",6136,"Chicken Stew"
"12448",6137,"Tea"
"12449",6137,"Cake"
"12450",6138,"Bread"
"12451",6139,"Cookies"
"12452",6139,"Tea"
"12453",6139,"Tea"
"12454",6140,"Coffee"
"12455",6140,"Juice"
"12456",6140,"Alfajores"
"12457",6141,"Bread"
"12458",6142,"Brownie"
"12459",6142,"Coffee"
"12460",6142,"Coffee"
"12461",6142,"Juice"
"12462",6142,"Farm House"
"12463",6143,"Juice"
"12464",6143,"Cookies"
"12465",6143,"Brownie"
"12466",6143,"Tea"
"12467",6144,"Coffee"
"12468",6144,"Cake"
"12469",6144,"Brownie"
"12470",6145,"Coffee"
"12471",6146,"Coffee"
"12472",6146,"Scone"
"12473",6147,"Tea"
"12474",6147,"Brownie"
"12475",6147,"Toast"
"12476",6148,"Bread"
"12477",6149,"Pastry"
"12478",6149,"Medialuna"
"12479",6149,"Hot chocolate"
"12480",6149,"Coffee"
"12481",6150,"Bread"
"12482",6151,"Sandwich"
"12483",6151,"Coffee"
"12484",6152,"Bread"
"12485",6152,"Farm House"
"12486",6153,"Hot chocolate"
"12487",6154,"Hot chocolate"
"12488",6155,"Hot chocolate"
"12489",6156,"Tea"
"12490",6156,"Toast"
"12491",6156,"Baguette"
"12492",6157,"Coffee"
"12493",6158,"Scandinavian"
"12494",6158,"Bread"
"12495",6158,"Nomad bag"
"12496",6159,"Bread"
"12497",6160,"Bread"
"12498",6160,"Pastry"
"12499",6161,"Bread"
"12500",6162,"Coffee"
"12501",6162,"Coffee"
"12502",6163,"Coffee"
"12503",6163,"Coffee"
"12504",6163,"Cake"
"12505",6163,"Bread"
"12506",6164,"Coffee"
"12507",6164,"Coffee"
"12508",6165,"Coffee"
"12509",6165,"Pastry"
"12510",6165,"Brownie"
"12511",6166,"Coffee"
"12512",6166,"Pastry"
"12513",6167,"Bread"
"12514",6168,"Salad"
"12515",6169,"Coffee"
"12516",6170,"Bread"
"12517",6170,"Coffee"
"12518",6171,"Coffee"
"12519",6171,"Coffee"
"12520",6171,"Cake"
"12521",6171,"Alfajores"
"12522",6172,"Coffee"
"12523",6173,"Coffee"
"12524",6173,"Bread"
"12525",6173,"Eggs"
"12526",6174,"Tea"
"12527",6175,"Bread"
"12528",6176,"Farm House"
"12529",6177,"Coffee"
"12530",6177,"Alfajores"
"12531",6178,"Coffee"
"12532",6178,"Coffee"
"12533",6178,"Pastry"
"12534",6179,"Juice"
"12535",6179,"Chicken Stew"
"12536",6180,"Chicken Stew"
"12537",6180,"Chocolates"
"12538",6181,"Soup"
"12539",6181,"Coffee"
"12540",6182,"Chicken Stew"
"12541",6182,"Juice"
"12542",6182,"Eggs"
"12543",6182,"Bread"
"12544",6182,"Cake"
"12545",6183,"Cake"
"12546",6183,"Cake"
"12547",6183,"Coffee"
"12548",6183,"Hot chocolate"
"12549",6184,"Coffee"
"12550",6184,"Coffee"
"12551",6184,"Cake"
"12552",6185,"Farm House"
"12553",6186,"Bread"
"12554",6187,"Baguette"
"12555",6188,"Soup"
"12556",6189,"Spanish Brunch"
"12557",6189,"Tea"
"12558",6190,"Coffee"
"12559",6190,"Cake"
"12560",6191,"Tea"
"12561",6191,"Tea"
"12562",6191,"Spanish Brunch"
"12563",6192,"Coffee"
"12564",6192,"Coffee"
"12565",6192,"Brownie"
"12566",6192,"Truffles"
"12567",6193,"Hot chocolate"
"12568",6193,"Cake"
"12569",6194,"Bread"
"12570",6194,"Alfajores"
"12571",6195,"Tea"
"12572",6196,"Bread"
"12573",6197,"Coffee"
"12574",6197,"Alfajores"
"12575",6198,"Bread"
"12576",6198,"Smoothies"
"12577",6198,"Mineral water"
"12578",6198,"Alfajores"
"12579",6198,"Brownie"
"12580",6198,"Cake"
"12581",6198,"Bread"
"12582",6199,"Coffee"
"12583",6199,"Tea"
"12584",6199,"Cake"
"12585",6200,"Baguette"
"12586",6201,"Sandwich"
"12587",6201,"Tea"
"12588",6202,"Coffee"
"12589",6203,"Alfajores"
"12590",6205,"Bread"
"12591",6206,"Bread"
"12592",6206,"Pastry"
"12593",6207,"Pastry"
"12594",6207,"Bread"
"12595",6207,"Eggs"
"12596",6207,"Nomad bag"
"12597",6208,"Coffee"
"12598",6208,"Coffee"
"12599",6208,"Alfajores"
"12600",6209,"Coffee"
"12601",6209,"Bread"
"12602",6210,"Coffee"
"12603",6211,"Bread"
"12604",6212,"Coffee"
"12605",6213,"Bread"
"12606",6213,"Spanish Brunch"
"12607",6214,"Coffee"
"12608",6215,"Coffee"
"12609",6215,"Coffee"
"12610",6215,"Pastry"
"12611",6215,"Medialuna"
"12612",6216,"Mineral water"
"12613",6216,"Crisps"
"12614",6216,"Sandwich"
"12615",6217,"Coffee"
"12616",6217,"Coffee"
"12617",6217,"Bread"
"12618",6217,"Alfajores"
"12619",6217,"Alfajores"
"12620",6217,"Pastry"
"12621",6218,"Medialuna"
"12622",6218,"Bread"
"12623",6218,"Tea"
"12624",6219,"Coffee"
"12625",6220,"Baguette"
"12626",6220,"Farm House"
"12627",6221,"Farm House"
"12628",6222,"Bread"
"12629",6222,"Chicken Stew"
"12630",6223,"Chocolates"
"12631",6223,"Chocolates"
"12632",6223,"Coffee"
"12633",6223,"Tea"
"12634",6224,"Tea"
"12635",6224,"Sandwich"
"12636",6224,"Brownie"
"12637",6225,"Brownie"
"12638",6225,"Tea"
"12639",6225,"Sandwich"
"12640",6225,"Art Tray"
"12641",6226,"Sandwich"
"12642",6226,"Soup"
"12643",6226,"Soup"
"12644",6226,"Tea"
"12645",6227,"Soup"
"12646",6227,"Coffee"
"12647",6227,"Hot chocolate"
"12648",6227,"Brownie"
"12649",6228,"Soup"
"12650",6228,"Cake"
"12651",6229,"Cake"
"12652",6229,"Bread"
"12653",6229,"Coffee"
"12654",6229,"Coffee"
"12655",6230,"Coffee"
"12656",6231,"Soup"
"12657",6231,"Chicken Stew"
"12658",6231,"Mineral water"
"12659",6232,"Coffee"
"12660",6232,"Bread"
"12661",6233,"Bread"
"12662",6233,"Coffee"
"12663",6234,"Coffee"
"12664",6234,"Pastry"
"12665",6235,"Tea"
"12666",6235,"Coffee"
"12667",6235,"Bread"
"12668",6236,"Coffee"
"12669",6236,"Sandwich"
"12670",6237,"Bread"
"12671",6238,"Coffee"
"12672",6239,"Bread"
"12673",6239,"Mineral water"
"12674",6239,"Sandwich"
"12675",6239,"Tea"
"12676",6240,"Bread"
"12677",6240,"Bread"
"12678",6240,"Bread"
"12679",6240,"Cake"
"12680",6241,"Coffee"
"12681",6241,"Tea"
"12682",6241,"Brownie"
"12683",6242,"Bread"
"12684",6242,"Bread"
"12685",6243,"Hot chocolate"
"12686",6243,"Hot chocolate"
"12687",6244,"Coffee"
"12688",6244,"Cake"
"12689",6245,"Coffee"
"12690",6245,"Tea"
"12691",6246,"Bread"
"12692",6246,"Bread"
"12693",6247,"Coffee"
"12694",6247,"Cookies"
"12695",6248,"Bread"
"12696",6248,"Toast"
"12697",6249,"Bread"
"12698",6249,"Coffee"
"12699",6249,"Pastry"
"12700",6249,"Pastry"
"12701",6250,"Farm House"
"12702",6251,"Scandinavian"
"12703",6252,"Coffee"
"12704",6252,"Brownie"
"12705",6253,"Bread"
"12706",6253,"Hot chocolate"
"12707",6254,"Coffee"
"12708",6254,"Toast"
"12709",6255,"Coffee"
"12710",6256,"Coffee"
"12711",6256,"Tea"
"12712",6256,"Brownie"
"12713",6256,"Farm House"
"12714",6257,"Coffee"
"12715",6257,"Coffee"
"12716",6257,"Cookies"
"12717",6257,"Cookies"
"12718",6257,"Toast"
"12719",6257,"Juice"
"12720",6258,"Valentine's card"
"12721",6259,"Coffee"
"12722",6259,"Coffee"
"12723",6259,"Extra Salami or Feta"
"12724",6259,"Bread"
"12725",6260,"Valentine's card"
"12726",6261,"Hot chocolate"
"12727",6261,"Coffee"
"12728",6261,"Cookies"
"12729",6261,"Cookies"
"12730",6262,"Coffee"
"12731",6262,"Medialuna"
"12732",6262,"Medialuna"
"12733",6262,"Sandwich"
"12734",6263,"Bread"
"12735",6264,"Bread"
"12736",6265,"Bread"
"12737",6266,"Soup"
"12738",6266,"Bread"
"12739",6266,"Coffee"
"12740",6267,"Coffee"
"12741",6267,"Soup"
"12742",6267,"Pastry"
"12743",6267,"Jam"
"12744",6268,"Eggs"
"12745",6268,"Coffee"
"12746",6269,"Baguette"
"12747",6270,"Coffee"
"12748",6271,"Bread"
"12749",6272,"Pastry"
"12750",6273,"Scandinavian"
"12751",6273,"Cookies"
"12752",6274,"Coke"
"12753",6274,"Soup"
"12754",6275,"Sandwich"
"12755",6275,"Coffee"
"12756",6276,"Coke"
"12757",6276,"Sandwich"
"12758",6277,"Coffee"
"12759",6277,"Chicken Stew"
"12760",6278,"Chicken Stew"
"12761",6278,"Coffee"
"12762",6279,"Juice"
"12763",6279,"Toast"
"12764",6279,"Sandwich"
"12765",6279,"Sandwich"
"12766",6279,"Tea"
"12767",6279,"Coffee"
"12768",6279,"Cookies"
"12769",6279,"Cookies"
"12770",6279,"Alfajores"
"12771",6279,"Alfajores"
"12772",6279,"Hot chocolate"
"12773",6280,"Cookies"
"12774",6281,"Juice"
"12775",6281,"Sandwich"
"12776",6281,"Cake"
"12777",6282,"Soup"
"12778",6282,"Bread"
"12779",6283,"Coffee"
"12780",6284,"Fudge"
"12781",6284,"Sandwich"
"12782",6285,"Baguette"
"12783",6286,"Coffee"
"12784",6286,"Coffee"
"12785",6286,"Pastry"
"12786",6286,"Pastry"
"12787",6287,"Medialuna"
"12788",6287,"Cake"
"12789",6287,"Tea"
"12790",6287,"Tea"
"12791",6288,"Bread"
"12792",6289,"Coffee"
"12793",6289,"Brownie"
"12794",6290,"Soup"
"12795",6290,"Soup"
"12796",6290,"Soup"
"12797",6290,"Bread"
"12798",6290,"Cake"
"12799",6290,"Cake"
"12800",6290,"Tea"
"12801",6290,"Bread"
"12802",6290,"Tea"
"12803",6291,"Coffee"
"12804",6291,"Juice"
"12805",6291,"Hot chocolate"
"12806",6291,"Cake"
"12807",6292,"Alfajores"
"12808",6292,"Bread"
"12809",6292,"Coffee"
"12810",6292,"Coffee"
"12811",6293,"Bread"
"12812",6293,"Cookies"
"12813",6293,"Bread"
"12814",6294,"Bread"
"12815",6295,"Bread"
"12816",6296,"Cake"
"12817",6296,"Bread"
"12818",6297,"Coffee"
"12819",6297,"Bread"
"12820",6298,"Coffee"
"12821",6298,"Tea"
"12822",6299,"Bread"
"12823",6299,"Bread"
"12824",6300,"Coffee"
"12825",6300,"Coffee"
"12826",6300,"Juice"
"12827",6300,"Pastry"
"12828",6300,"Cookies"
"12829",6301,"Bread"
"12830",6301,"Pastry"
"12831",6302,"Bread"
"12832",6303,"Coffee"
"12833",6303,"Cookies"
"12834",6304,"Hot chocolate"
"12835",6305,"Coffee"
"12836",6305,"Hot chocolate"
"12837",6306,"Coffee"
"12838",6306,"Cookies"
"12839",6307,"Coffee"
"12840",6308,"Coffee"
"12841",6308,"Toast"
"12842",6309,"Valentine's card"
"12843",6310,"Tea"
"12844",6311,"Bread"
"12845",6312,"Bread"
"12846",6313,"Coffee"
"12847",6314,"Bread"
"12848",6314,"Juice"
"12849",6314,"Sandwich"
"12850",6314,"Sandwich"
"12851",6314,"Cookies"
"12852",6314,"Alfajores"
"12853",6315,"Soup"
"12854",6316,"Soup"
"12855",6317,"Scone"
"12856",6317,"Coffee"
"12857",6318,"Truffles"
"12858",6318,"Soup"
"12859",6319,"Chicken Stew"
"12860",6319,"Cake"
"12861",6319,"Juice"
"12862",6320,"Bread"
"12863",6320,"Scandinavian"
"12864",6321,"Coffee"
"12865",6321,"Coffee"
"12866",6322,"Sandwich"
"12867",6322,"Coffee"
"12868",6322,"Truffles"
"12869",6323,"Cake"
"12870",6324,"Bread"
"12871",6325,"Pastry"
"12872",6325,"Bread"
"12873",6326,"Toast"
"12874",6327,"Bread"
"12875",6328,"Bread"
"12876",6329,"Chicken Stew"
"12877",6330,"Sandwich"
"12878",6330,"Coke"
"12879",6331,"Coffee"
"12880",6331,"Coffee"
"12881",6331,"Cake"
"12882",6331,"Cake"
"12883",6331,"Salad"
"12884",6331,"Extra Salami or Feta"
"12885",6331,"Scandinavian"
"12886",6331,"Bread"
"12887",6332,"Scandinavian"
"12888",6333,"Coffee"
"12889",6333,"Salad"
"12890",6334,"Truffles"
"12891",6334,"Duck egg"
"12892",6334,"Extra Salami or Feta"
"12893",6334,"Spanish Brunch"
"12894",6334,"Afternoon with the baker"
"12895",6335,"Medialuna"
"12896",6335,"Medialuna"
"12897",6336,"Tea"
"12898",6336,"Tea"
"12899",6336,"Soup"
"12900",6336,"Cake"
"12901",6336,"Bread"
"12902",6336,"Scone"
"12903",6336,"Cake"
"12904",6337,"Soup"
"12905",6337,"Coffee"
"12906",6337,"Coffee"
"12907",6338,"Medialuna"
"12908",6338,"Cake"
"12909",6338,"Spanish Brunch"
"12910",6338,"The Nomad"
"12911",6338,"Cookies"
"12912",6339,"Bread"
"12913",6339,"Coffee"
"12914",6340,"Coffee"
"12915",6341,"Coffee"
"12916",6341,"Chicken Stew"
"12917",6342,"Coffee"
"12918",6343,"Coffee"
"12919",6343,"Alfajores"
"12920",6343,"Pastry"
"12921",6344,"Coffee"
"12922",6345,"Coffee"
"12923",6346,"Coffee"
"12924",6346,"Brownie"
"12925",6347,"Soup"
"12926",6348,"Coffee"
"12927",6348,"Tea"
"12928",6348,"Cookies"
"12929",6349,"Bread"
"12930",6350,"Bread"
"12931",6351,"Baguette"
"12932",6351,"Coffee"
"12933",6352,"Tea"
"12934",6353,"Spanish Brunch"
"12935",6354,"Coffee"
"12936",6355,"Cake"
"12937",6355,"Cake"
"12938",6355,"Cookies"
"12939",6356,"Juice"
"12940",6356,"Coffee"
"12941",6356,"Cookies"
"12942",6356,"Tea"
"12943",6356,"Alfajores"
"12944",6357,"Cake"
"12945",6357,"Cookies"
"12946",6357,"Coffee"
"12947",6357,"Hot chocolate"
"12948",6358,"Bread"
"12949",6358,"Coffee"
"12950",6358,"Bread"
"12951",6359,"Coffee"
"12952",6359,"Scone"
"12953",6360,"Brownie"
"12954",6360,"Coffee"
"12955",6360,"Coffee"
"12956",6360,"Baguette"
"12957",6361,"Coffee"
"12958",6361,"Bread"
"12959",6361,"Scone"
"12960",6362,"Coffee"
"12961",6362,"Coffee"
"12962",6363,"Medialuna"
"12963",6364,"Bread"
"12964",6365,"Bread"
"12965",6365,"Farm House"
"12966",6365,"Nomad bag"
"12967",6366,"Bread"
"12968",6366,"Pastry"
"12969",6367,"Toast"
"12970",6367,"Pastry"
"12971",6367,"Tea"
"12972",6367,"Coffee"
"12973",6367,"Coffee"
"12974",6368,"Scone"
"12975",6368,"Pastry"
"12976",6369,"Cake"
"12977",6369,"Tea"
"12978",6369,"Toast"
"12979",6370,"Baguette"
"12980",6371,"Bread"
"12981",6372,"Tea"
"12982",6372,"Toast"
"12983",6373,"Coffee"
"12984",6374,"Hot chocolate"
"12985",6374,"Bread"
"12986",6374,"Pastry"
"12987",6374,"Pastry"
"12988",6375,"Tea"
"12989",6376,"Scandinavian"
"12990",6376,"Pastry"
"12991",6376,"Alfajores"
"12992",6377,"Fudge"
"12993",6378,"Tea"
"12994",6378,"Tea"
"12995",6378,"Pastry"
"12996",6378,"Toast"
"12997",6378,"Bread"
"12998",6378,"Brownie"
"12999",6378,"Cake"
"13000",6379,"Coffee"
"13001",6379,"The Nomad"
"13002",6380,"Cookies"
"13003",6380,"Cake"
"13004",6381,"Bread"
"13005",6382,"Coffee"
"13006",6382,"Bread"
"13007",6383,"Coffee"
"13008",6383,"Pastry"
"13009",6384,"Cookies"
"13010",6384,"Cookies"
"13011",6384,"Cake"
"13012",6385,"Bread"
"13013",6386,"Bread"
"13014",6387,"Coffee"
"13015",6387,"Pastry"
"13016",6388,"Spanish Brunch"
"13017",6388,"Coffee"
"13018",6388,"Coffee"
"13019",6388,"Juice"
"13020",6389,"Coffee"
"13021",6389,"Coffee"
"13022",6389,"Bread"
"13023",6389,"Toast"
"13024",6390,"Coffee"
"13025",6390,"Coffee"
"13026",6390,"Coffee"
"13027",6391,"Bread"
"13028",6392,"Coffee"
"13029",6392,"Bread"
"13030",6393,"Coffee"
"13031",6393,"Coffee"
"13032",6394,"Baguette"
"13033",6395,"Tea"
"13034",6395,"Tea"
"13035",6395,"Scone"
"13036",6396,"Coffee"
"13037",6396,"Hot chocolate"
"13038",6396,"Bread"
"13039",6397,"Bread"
"13040",6398,"Bread"
"13041",6398,"Cookies"
"13042",6398,"Chicken Stew"
"13043",6399,"Sandwich"
"13044",6399,"Hot chocolate"
"13045",6399,"Bread"
"13046",6400,"Soup"
"13047",6400,"The Nomad"
"13048",6400,"Truffles"
"13049",6401,"Baguette"
"13050",6402,"Pastry"
"13051",6403,"Bread"
"13052",6403,"Cake"
"13053",6404,"Soup"
"13054",6404,"Coffee"
"13055",6405,"Bread"
"13056",6406,"Bread"
"13057",6407,"Coffee"
"13058",6407,"Bread"
"13059",6407,"Cake"
"13060",6407,"Cake"
"13061",6408,"Soup"
"13062",6408,"Chicken Stew"
"13063",6408,"Coffee"
"13064",6408,"Tea"
"13065",6409,"Hot chocolate"
"13066",6410,"Nomad bag"
"13067",6410,"Bread"
"13068",6410,"Coffee"
"13069",6410,"Coffee"
"13070",6410,"Cake"
"13071",6410,"Cake"
"13072",6411,"Bread"
"13073",6412,"Spanish Brunch"
"13074",6412,"The Nomad"
"13075",6412,"Tea"
"13076",6412,"Tea"
"13077",6412,"Juice"
"13078",6412,"Art Tray"
"13079",6412,"Cake"
"13080",6412,"Cake"
"13081",6412,"Alfajores"
"13082",6412,"Tea"
"13083",6412,"Hot chocolate"
"13084",6413,"Alfajores"
"13085",6413,"Brownie"
"13086",6414,"Coffee"
"13087",6414,"Hot chocolate"
"13088",6414,"Coffee"
"13089",6414,"Bread"
"13090",6414,"Cake"
"13091",6415,"Cake"
"13092",6415,"Bread"
"13093",6415,"Chicken Stew"
"13094",6416,"Coffee"
"13095",6416,"Coffee"
"13096",6416,"Coffee"
"13097",6416,"Brownie"
"13098",6417,"Valentine's card"
"13099",6418,"Bread"
"13100",6419,"Bread"
"13101",6420,"Coffee"
"13102",6420,"Coffee"
"13103",6420,"Chicken Stew"
"13104",6420,"Pastry"
"13105",6421,"Tea"
"13106",6421,"Bread"
"13107",6422,"Soup"
"13108",6422,"Spanish Brunch"
"13109",6422,"Sandwich"
"13110",6422,"Coffee"
"13111",6422,"Tea"
"13112",6423,"Coffee"
"13113",6423,"Tea"
"13114",6424,"Coffee"
"13115",6424,"Juice"
"13116",6425,"Coffee"
"13117",6425,"Cake"
"13118",6425,"Pastry"
"13119",6426,"Bread"
"13120",6426,"Hot chocolate"
"13121",6426,"Sandwich"
"13122",6427,"Bread"
"13123",6428,"Bread"
"13124",6428,"Tea"
"13125",6428,"Tea"
"13126",6428,"Bread"
"13127",6428,"Cake"
"13128",6429,"Afternoon with the baker"
"13129",6430,"Bread"
"13130",6431,"Bread"
"13131",6431,"Scandinavian"
"13132",6432,"Tea"
"13133",6432,"Tea"
"13134",6432,"Cake"
"13135",6432,"Medialuna"
"13136",6432,"Medialuna"
"13137",6432,"Coffee"
"13138",6432,"Scandinavian"
"13139",6433,"Scandinavian"
"13140",6434,"Bread"
"13141",6434,"Soup"
"13142",6435,"Cake"
"13143",6435,"Bread"
"13144",6435,"Cookies"
"13145",6435,"Eggs"
"13146",6435,"Juice"
"13147",6436,"Coffee"
"13148",6437,"Coffee"
"13149",6437,"Tea"
"13150",6437,"Pastry"
"13151",6438,"Medialuna"
"13152",6438,"Coffee"
"13153",6439,"Coffee"
"13154",6439,"Toast"
"13155",6440,"Pastry"
"13156",6440,"Pastry"
"13157",6440,"Pastry"
"13158",6440,"Bread"
"13159",6441,"Coffee"
"13160",6441,"Coffee"
"13161",6441,"Pastry"
"13162",6441,"Cookies"
"13163",6441,"Bread"
"13164",6442,"Bread"
"13165",6443,"Pastry"
"13166",6443,"Medialuna"
"13167",6443,"Baguette"
"13168",6444,"Coffee"
"13169",6444,"Scone"
"13170",6445,"Bread"
"13171",6445,"Bread"
"13172",6446,"Coffee"
"13173",6447,"Bread"
"13174",6448,"Bread"
"13175",6448,"Coffee"
"13176",6448,"Scone"
"13177",6449,"Bread"
"13178",6449,"Baguette"
"13179",6449,"Hot chocolate"
"13180",6449,"Coffee"
"13181",6449,"Toast"
"13182",6450,"Coffee"
"13183",6451,"Coffee"
"13184",6451,"Coffee"
"13185",6451,"Coffee"
"13186",6451,"Bread"
"13187",6451,"Cake"
"13188",6452,"Coffee"
"13189",6453,"Coffee"
"13190",6453,"Coffee"
"13191",6453,"Scone"
"13192",6453,"Cake"
"13193",6454,"Scone"
"13194",6454,"Bread"
"13195",6454,"Baguette"
"13196",6455,"Cake"
"13197",6456,"Coffee"
"13198",6456,"Spanish Brunch"
"13199",6456,"Bread"
"13200",6457,"Pastry"
"13201",6457,"Brownie"
"13202",6458,"Toast"
"13203",6459,"Bread"
"13204",6459,"Bread"
"13205",6460,"Bread"
"13206",6461,"Farm House"
"13207",6462,"Spanish Brunch"
"13208",6462,"Cake"
"13209",6463,"Bread"
"13210",6464,"Coffee"
"13211",6465,"Coffee"
"13212",6465,"Coffee"
"13213",6465,"Cake"
"13214",6466,"Bread"
"13215",6467,"Coffee"
"13216",6467,"Coffee"
"13217",6467,"Coffee"
"13218",6468,"Tea"
"13219",6468,"Cake"
"13220",6469,"Hot chocolate"
"13221",6469,"Soup"
"13222",6470,"Tea"
"13223",6471,"Alfajores"
"13224",6471,"Bread"
"13225",6472,"Cake"
"13226",6472,"Bread"
"13227",6473,"Coffee"
"13228",6474,"Coffee"
"13229",6474,"Coffee"
"13230",6474,"Coffee"
"13231",6474,"Tea"
"13232",6474,"Toast"
"13233",6474,"Duck egg"
